GridCell,lat,long,Dist2Ocean
7645.0,29.266464233398438,-94.8880844116211,1966.9990642614675
7646.0,29.266464233398438,-94.87791442871094,2201.331153949695
7647.0,29.266464233398438,-94.86774444580078,2201.7169702611054
7648.0,29.266464233398438,-94.8575668334961,1966.9679213625525
7649.0,29.266464233398438,-94.84739685058594,1395.4817580753654
7650.0,29.266464233398438,-94.83721923828125,984.3216004048263
7651.0,29.275344848632812,-96.50558471679688,97601.7095215605
7652.0,29.275344848632812,-96.49540710449219,96846.84387275093
7653.0,29.275344848632812,-96.48523712158203,96096.87290122952
7654.0,29.275344848632812,-96.47505950927734,95350.773370716
7655.0,29.275344848632812,-96.46488952636719,94609.76837162544
7656.0,29.275344848632812,-96.45471954345703,93873.4040224363
7657.0,29.275344848632812,-96.44454193115234,93141.24307873844
7658.0,29.275344848632812,-96.43437194824219,92414.4958528169
7659.0,29.275344848632812,-96.4241943359375,91692.18749647346
7660.0,29.275344848632812,-96.41402435302734,90975.51922037841
7661.0,29.275344848632812,-96.40385437011719,90264.0688039775
7662.0,29.275344848632812,-96.3936767578125,89557.43264402062
7663.0,29.275344848632812,-96.38350677490234,88856.79731543109
7664.0,29.275344848632812,-96.37333679199219,88161.76119677606
7665.0,29.275344848632812,-96.3631591796875,87471.94255453325
7666.0,29.275344848632812,-96.35298919677734,86788.51198758015
7667.0,29.275344848632812,-96.34281158447266,86110.58377107864
7668.0,29.275344848632812,-96.3326416015625,85398.43228994941
7669.0,29.275344848632812,-96.32247161865234,84675.40869021862
7670.0,29.275344848632812,-96.31229400634766,83957.34244414582
7671.0,29.275344848632812,-96.3021240234375,83245.45196471548
7672.0,29.275344848632812,-96.29194641113281,82538.81490719994
7673.0,29.275344848632812,-96.28177642822266,81838.64013221249
7674.0,29.275344848632812,-96.2716064453125,81144.54895971535
7675.0,29.275344848632812,-96.26142883300781,80456.18490655776
7676.0,29.275344848632812,-96.25125885009766,79774.74123681216
7677.0,29.275344848632812,-96.2410888671875,79099.8647345149
7678.0,29.275344848632812,-96.23091125488281,78431.22596430973
7679.0,29.275344848632812,-96.22074127197266,77770.00081115456
7680.0,29.275344848632812,-96.21056365966797,77115.37491796818
7681.0,29.275344848632812,-96.20039367675781,76468.51142259473
7682.0,29.275344848632812,-96.19022369384766,75829.10263880038
7683.0,29.275344848632812,-96.18004608154297,75196.86739869908
7684.0,29.275344848632812,-96.16987609863281,74572.94768219604
7685.0,29.275344848632812,-96.15969848632812,73956.60577428284
7686.0,29.275344848632812,-96.14952850341797,73348.96798514844
7687.0,29.275344848632812,-96.13935852050781,72749.77538468914
7688.0,29.275344848632812,-96.12918090820312,72158.79832683073
7689.0,29.275344848632812,-96.11901092529297,71577.13687874207
7690.0,29.275344848632812,-96.10884094238281,71004.5624080925
7691.0,29.275344848632812,-96.09866333007812,70440.87717844237
7692.0,29.275344848632812,-96.08849334716797,69887.15117918582
7693.0,29.275344848632812,-96.07831573486328,69342.78203849797
7694.0,29.275344848632812,-96.06814575195312,68808.81722421543
7695.0,29.275344848632812,-96.05797576904297,68285.07906448648
7696.0,29.275344848632812,-96.04779815673828,67771.42326330686
7697.0,29.275344848632812,-96.03762817382812,67176.70008368616
7698.0,29.275344848632812,-96.02745056152344,66448.45580931653
7699.0,29.275344848632812,-96.01728057861328,65727.64886604354
7700.0,29.275344848632812,-96.00711059570312,65013.959609245816
7701.0,29.275344848632812,-95.99693298339844,64307.09761490433
7702.0,29.275344848632812,-95.98676300048828,63608.36745562664
7703.0,29.275344848632812,-95.97659301757812,62917.48929504843
7704.0,29.275344848632812,-95.96641540527344,62234.21519686876
7705.0,29.275344848632812,-95.95624542236328,61559.83933206624
7706.0,29.275344848632812,-95.9460678100586,60893.628498379236
7707.0,29.275344848632812,-95.93589782714844,60236.86849800995
7708.0,29.275344848632812,-95.92572784423828,59589.352147090125
7709.0,29.275344848632812,-95.9155502319336,58950.90874791045
7710.0,29.275344848632812,-95.90538024902344,58322.80864429347
7711.0,29.275344848632812,-95.89520263671875,57704.43161592042
7712.0,29.275344848632812,-95.8850326538086,57097.03520678382
7713.0,29.275344848632812,-95.87486267089844,56500.49069881267
7714.0,29.275344848632812,-95.86468505859375,55914.71022472965
7715.0,29.275344848632812,-95.8545150756836,55340.92722100692
7716.0,29.275344848632812,-95.84434509277344,54779.06102436207
7717.0,29.275344848632812,-95.83416748046875,54229.07408441029
7718.0,29.275344848632812,-95.8239974975586,53692.1681219366
7719.0,29.275344848632812,-95.8138198852539,53167.92147351691
7720.0,29.275344848632812,-95.80364990234375,52657.5093771869
7721.0,29.275344848632812,-95.7934799194336,52160.92796418109
7722.0,29.275344848632812,-95.7833023071289,51678.21913475394
7723.0,29.275344848632812,-95.77313232421875,51210.50852199751
7724.0,29.275344848632812,-95.76295471191406,50757.4991064697
7725.0,29.275344848632812,-95.7527847290039,50320.275684080174
7726.0,29.275344848632812,-95.74261474609375,49898.89846864837
7727.0,29.275344848632812,-95.73243713378906,49493.47407824439
7728.0,29.275344848632812,-95.7222671508789,49105.012409633295
7729.0,29.275344848632812,-95.71209716796875,48733.6012258746
7730.0,29.275344848632812,-95.70191955566406,48379.373922205545
7731.0,29.275344848632812,-95.6917495727539,48043.246951321176
7732.0,29.275344848632812,-95.68157196044922,47725.09289877231
7733.0,29.275344848632812,-95.67140197753906,47425.7546859432
7734.0,29.275344848632812,-95.6612319946289,47145.34026771915
7735.0,29.275344848632812,-95.65105438232422,46884.0001932444
7736.0,29.275344848632812,-95.64088439941406,46642.449630121686
7737.0,29.275344848632812,-95.63070678710938,46301.815759135236
7738.0,29.275344848632812,-95.62053680419922,45372.6741299255
7739.0,29.275344848632812,-95.61036682128906,44446.13913073781
7740.0,29.275344848632812,-95.60018920898438,43521.68489288122
7741.0,29.275344848632812,-95.59001922607422,42600.877447438186
7742.0,29.275344848632812,-95.57984924316406,41683.217973023275
7743.0,29.275344848632812,-95.56967163085938,40768.23400600119
7744.0,29.275344848632812,-95.55950164794922,39857.52825244012
7745.0,29.275344848632812,-95.54932403564453,38949.98613373355
7746.0,29.275344848632812,-95.53915405273438,38047.24273267758
7747.0,29.275344848632812,-95.52898406982422,37148.915899829786
7748.0,29.275344848632812,-95.51880645751953,36254.66494725786
7749.0,29.275344848632812,-95.50863647460938,35366.189922746045
7750.0,29.275344848632812,-95.49845886230469,34482.55240237403
7751.0,29.275344848632812,-95.48828887939453,33605.51028203235
7752.0,29.275344848632812,-95.47811889648438,32734.875215298907
7753.0,29.275344848632812,-95.46794128417969,31870.526523296976
7754.0,29.275344848632812,-95.45777130126953,31014.3389902685
7755.0,29.275344848632812,-95.44760131835938,30166.300932584647
7756.0,29.275344848632812,-95.43742370605469,29326.492696104076
7757.0,29.275344848632812,-95.42725372314453,28496.95563042571
7758.0,29.275344848632812,-95.41707611083984,27677.312518615214
7759.0,29.275344848632812,-95.40690612792969,26869.75275781283
7760.0,29.275344848632812,-95.39673614501953,26074.722467637963
7761.0,29.275344848632812,-95.38655853271484,25198.00313219895
7762.0,29.275344848632812,-95.37638854980469,24308.62138732019
7763.0,29.275344848632812,-95.3662109375,23426.5788039104
7764.0,29.275344848632812,-95.35604095458984,22554.135217500094
7765.0,29.275344848632812,-95.34587097167969,21676.161875224294
7766.0,29.275344848632812,-95.335693359375,20776.821508542536
7767.0,29.275344848632812,-95.32552337646484,19886.733277932017
7768.0,29.275344848632812,-95.31535339355469,19006.423962090877
7769.0,29.275344848632812,-95.30517578125,18136.66920973648
7770.0,29.275344848632812,-95.29500579833984,17280.463426273367
7771.0,29.275344848632812,-95.28482818603516,16438.5388641162
7772.0,29.275344848632812,-95.274658203125,15614.567908526513
7773.0,29.275344848632812,-95.26448822021484,14810.802892971666
7774.0,29.275344848632812,-95.25431060791016,14030.14033869169
7775.0,29.275344848632812,-95.244140625,13277.926103539676
7776.0,29.275344848632812,-95.23396301269531,12558.044503278168
7777.0,29.275344848632812,-95.22379302978516,11877.549039308311
7778.0,29.275344848632812,-95.213623046875,11242.939244201707
7779.0,29.275344848632812,-95.20344543457031,10661.996993602343
7780.0,29.275344848632812,-95.19327545166016,10144.885907792073
7781.0,29.275344848632812,-95.18310546875,9701.287013212852
7782.0,29.275344848632812,-95.17292785644531,9341.441270301064
7783.0,29.275344848632812,-95.16275787353516,9075.881173432012
7784.0,29.275344848632812,-95.15258026123047,8912.624947079405
7785.0,29.275344848632812,-95.14241027832031,8857.578165442297
7786.0,29.275344848632812,-95.13224029541016,8857.533271275377
7787.0,29.275344848632812,-95.12206268310547,8857.488557569457
7788.0,29.275344848632812,-95.11189270019531,8912.489740667572
7789.0,29.275344848632812,-95.10171508789062,8492.502705181447
7790.0,29.275344848632812,-95.09154510498047,7708.0132045357
7791.0,29.275344848632812,-95.08137512207031,6975.614282909156
7792.0,29.275344848632812,-95.07119750976562,6312.993487044223
7793.0,29.275344848632812,-95.06102752685547,5580.302954034846
7794.0,29.275344848632812,-95.05085754394531,4929.081572903251
7795.0,29.275344848632812,-95.04067993164062,4075.152845593077
7796.0,29.275344848632812,-95.03050994873047,3125.1203848872196
7797.0,29.275344848632812,-95.02033233642578,2208.3915469294684
7798.0,29.275344848632812,-95.01016235351562,1394.998317856009
7799.0,29.275344848632812,-94.99999237060547,984.3944712499559
7800.0,29.275344848632812,-94.91860961914062,982.6677932243282
7801.0,29.275344848632812,-94.89826202392578,982.6589034639305
7802.0,29.275344848632812,-94.8880844116211,982.6544925163931
7803.0,29.275344848632812,-94.87791442871094,1393.668484713327
7804.0,29.275344848632812,-94.86774444580078,2207.3534095967257
7805.0,29.275344848632812,-94.8575668334961,2790.384319841679
7806.0,29.275344848632812,-94.84739685058594,2203.172558927773
7807.0,29.275344848632812,-94.83721923828125,1394.8904686550304
7808.0,29.275344848632812,-94.8270492553711,984.3185681131503
7809.0,29.275344848632812,-94.81687927246094,984.3143183839911
7810.0,29.284210205078125,-96.50558471679688,98238.57116582208
7811.0,29.284210205078125,-96.49540710449219,97488.69678865351
7812.0,29.284210205078125,-96.48523712158203,96743.76108308086
7813.0,29.284210205078125,-96.47505950927734,96002.7481055948
7814.0,29.284210205078125,-96.46488952636719,95266.87299776393
7815.0,29.284210205078125,-96.45471954345703,94535.68528580671
7816.0,29.284210205078125,-96.44454193115234,93808.75120439511
7817.0,29.284210205078125,-96.43437194824219,93087.27269975234
7818.0,29.284210205078125,-96.4241943359375,92370.28222107764
7819.0,29.284210205078125,-96.41402435302734,91658.97231731804
7820.0,29.284210205078125,-96.40385437011719,90952.92396260954
7821.0,29.284210205078125,-96.3936767578125,90251.73678821562
7822.0,29.284210205078125,-96.38350677490234,89556.58823695937
7823.0,29.284210205078125,-96.37333679199219,88867.07969289478
7824.0,29.284210205078125,-96.3631591796875,88182.83244395383
7825.0,29.284210205078125,-96.35298919677734,87505.00745409384
7826.0,29.284210205078125,-96.34281158447266,86792.47119615607
7827.0,29.284210205078125,-96.3326416015625,86069.78308633681
7828.0,29.284210205078125,-96.32247161865234,85352.50373206651
7829.0,29.284210205078125,-96.31229400634766,84640.23853720493
7830.0,29.284210205078125,-96.3021240234375,83934.19624945112
7831.0,29.284210205078125,-96.29194641113281,83233.4622042983
7832.0,29.284210205078125,-96.28177642822266,82539.2351866549
7833.0,29.284210205078125,-96.2716064453125,81851.13955799481
7834.0,29.284210205078125,-96.26142883300781,81168.82187218711
7835.0,29.284210205078125,-96.25125885009766,80493.46465911668
7836.0,29.284210205078125,-96.2410888671875,79824.71738621473
7837.0,29.284210205078125,-96.23091125488281,79162.25325753374
7838.0,29.284210205078125,-96.22074127197266,78507.2367147941
7839.0,29.284210205078125,-96.21056365966797,77858.860338748
7840.0,29.284210205078125,-96.20039367675781,77218.27532496114
7841.0,29.284210205078125,-96.19022369384766,76585.17588160155
7842.0,29.284210205078125,-96.18004608154297,75959.28261301626
7843.0,29.284210205078125,-96.16987609863281,75341.72477456137
7844.0,29.284210205078125,-96.15969848632812,74731.77074555069
7845.0,29.284210205078125,-96.14952850341797,74130.53357276617
7846.0,29.284210205078125,-96.13935852050781,73537.75517671669
7847.0,29.284210205078125,-96.12918090820312,72953.20654898287
7848.0,29.284210205078125,-96.11901092529297,72377.97367250682
7849.0,29.284210205078125,-96.10884094238281,71811.82802142405
7850.0,29.284210205078125,-96.09866333007812,71254.57169514602
7851.0,29.284210205078125,-96.08849334716797,70707.25978564014
7852.0,29.284210205078125,-96.07831573486328,70169.29400146841
7853.0,29.284210205078125,-96.06814575195312,69641.70639173895
7854.0,29.284210205078125,-96.05797576904297,69124.31799480288
7855.0,29.284210205078125,-96.04779815673828,68569.99215485723
7856.0,29.284210205078125,-96.03762817382812,67842.81503706666
7857.0,29.284210205078125,-96.02745056152344,67121.85611304609
7858.0,29.284210205078125,-96.01728057861328,66408.41596395611
7859.0,29.284210205078125,-96.00711059570312,65702.17848968078
7860.0,29.284210205078125,-95.99693298339844,65002.85673849311
7861.0,29.284210205078125,-95.98676300048828,64311.74141442303
7862.0,29.284210205078125,-95.97659301757812,63628.555362748244
7863.0,29.284210205078125,-95.96641540527344,62953.05315562982
7864.0,29.284210205078125,-95.95624542236328,62286.51353311082
7865.0,29.284210205078125,-95.9460678100586,61628.21080624347
7866.0,29.284210205078125,-95.93589782714844,60979.41419156519
7867.0,29.284210205078125,-95.92572784423828,60339.91716418152
7868.0,29.284210205078125,-95.9155502319336,59709.54930480097
7869.0,29.284210205078125,-95.90538024902344,59089.56247691402
7870.0,29.284210205078125,-95.89520263671875,58479.34164773518
7871.0,29.284210205078125,-95.8850326538086,57880.12452183813
7872.0,29.284210205078125,-95.87486267089844,57291.780217490115
7873.0,29.284210205078125,-95.86468505859375,56714.21808311931
7874.0,29.284210205078125,-95.8545150756836,56148.64957659053
7875.0,29.284210205078125,-95.84434509277344,55594.989818017144
7876.0,29.284210205078125,-95.83416748046875,55053.19627757707
7877.0,29.284210205078125,-95.8239974975586,54524.4465252505
7878.0,29.284210205078125,-95.8138198852539,54008.31850157629
7879.0,29.284210205078125,-95.80364990234375,53505.96189857289
7880.0,29.284210205078125,-95.7934799194336,53017.36483998412
7881.0,29.284210205078125,-95.7833023071289,52542.560273250405
7882.0,29.284210205078125,-95.77313232421875,52082.64642162265
7883.0,29.284210205078125,-95.76295471191406,51637.32171217407
7884.0,29.284210205078125,-95.7527847290039,51207.64255024258
7885.0,29.284210205078125,-95.74261474609375,50793.65751657036
7886.0,29.284210205078125,-95.73243713378906,50395.46062097711
7887.0,29.284210205078125,-95.7222671508789,50014.032511544625
7888.0,29.284210205078125,-95.71209716796875,49649.44767629333
7889.0,29.284210205078125,-95.70191955566406,49301.825352839536
7890.0,29.284210205078125,-95.6917495727539,48972.05290831699
7891.0,29.284210205078125,-95.68157196044922,48659.9932275011
7892.0,29.284210205078125,-95.67140197753906,48366.46097547808
7893.0,29.284210205078125,-95.6612319946289,48091.54990407689
7894.0,29.284210205078125,-95.65105438232422,47835.395830967456
7895.0,29.284210205078125,-95.64088439941406,47569.14155218793
7896.0,29.284210205078125,-95.63070678710938,46643.62261468431
7897.0,29.284210205078125,-95.62053680419922,45721.506011381694
7898.0,29.284210205078125,-95.61036682128906,44802.26373107522
7899.0,29.284210205078125,-95.60018920898438,43885.38984294136
7900.0,29.284210205078125,-95.59001922607422,42972.45402765134
7901.0,29.284210205078125,-95.57984924316406,42062.978947380274
7902.0,29.284210205078125,-95.56967163085938,41156.51550886513
7903.0,29.284210205078125,-95.55950164794922,40254.67149723248
7904.0,29.284210205078125,-95.54932403564453,39356.36452569864
7905.0,29.284210205078125,-95.53915405273438,38463.23576050278
7906.0,29.284210205078125,-95.52898406982422,37574.93082218837
7907.0,29.284210205078125,-95.51880645751953,36691.13909118201
7908.0,29.284210205078125,-95.50863647460938,35813.56806966659
7909.0,29.284210205078125,-95.49845886230469,34941.31987338589
7910.0,29.284210205078125,-95.48828887939453,34076.16042379755
7911.0,29.284210205078125,-95.47811889648438,33217.935642089054
7912.0,29.284210205078125,-95.46794128417969,32366.561351988952
7913.0,29.284210205078125,-95.45777130126953,31523.919866115466
7914.0,29.284210205078125,-95.44760131835938,30690.03603765036
7915.0,29.284210205078125,-95.43742370605469,29865.028172154896
7916.0,29.284210205078125,-95.42725372314453,29050.941055858722
7917.0,29.284210205078125,-95.41707611083984,28247.444498960565
7918.0,29.284210205078125,-95.40690612792969,27406.254963916086
7919.0,29.284210205078125,-95.39673614501953,26517.196231780235
7920.0,29.284210205078125,-95.38655853271484,25634.807488084884
7921.0,29.284210205078125,-95.37638854980469,24761.194377131207
7922.0,29.284210205078125,-95.3662109375,23882.32137190382
7923.0,29.284210205078125,-95.35604095458984,22984.876775740533
7924.0,29.284210205078125,-95.34587097167969,22095.2465584166
7925.0,29.284210205078125,-95.335693359375,21213.75583520464
7926.0,29.284210205078125,-95.32552337646484,20342.868818752264
7927.0,29.284210205078125,-95.31535339355469,19483.253351172403
7928.0,29.284210205078125,-95.30517578125,18635.838340487324
7929.0,29.284210205078125,-95.29500579833984,17803.72538092631
7930.0,29.284210205078125,-95.28482818603516,16987.823134401013
7931.0,29.284210205078125,-95.274658203125,16191.895782031665
7932.0,29.284210205078125,-95.26448822021484,15418.32205348606
7933.0,29.284210205078125,-95.25431060791016,14670.087177797066
7934.0,29.284210205078125,-95.244140625,13952.477153032234
7935.0,29.284210205078125,-95.23396301269531,13269.298720086952
7936.0,29.284210205078125,-95.22379302978516,12627.245061821579
7937.0,29.284210205078125,-95.213623046875,12032.28992446697
7938.0,29.284210205078125,-95.20344543457031,11491.366380328624
7939.0,29.284210205078125,-95.19327545166016,11013.304023238787
7940.0,29.284210205078125,-95.18310546875,10606.120431402383
7941.0,29.284210205078125,-95.17292785644531,10278.02719971085
7942.0,29.284210205078125,-95.16275787353516,10037.293729812149
7943.0,29.284210205078125,-95.15258026123047,9889.928692248908
7944.0,29.284210205078125,-95.14241027832031,9840.349997560614
7945.0,29.284210205078125,-95.13224029541016,9840.300126616454
7946.0,29.284210205078125,-95.12206268310547,9840.250456138136
7947.0,29.284210205078125,-95.11189270019531,9870.649590859133
7948.0,29.284210205078125,-95.10171508789062,9096.987302258034
7949.0,29.284210205078125,-95.09154510498047,8369.413874979044
7950.0,29.284210205078125,-95.08137512207031,7700.239754842809
7951.0,29.284210205078125,-95.07119750976562,6974.088829926993
7952.0,29.284210205078125,-95.06102752685547,6249.510434955376
7953.0,29.284210205078125,-95.05085754394531,5320.448104908579
7954.0,29.284210205078125,-95.04067993164062,4416.562045323296
7955.0,29.284210205078125,-95.03050994873047,3558.9470375099568
7956.0,29.284210205078125,-95.02033233642578,2788.750314231877
7957.0,29.284210205078125,-95.01016235351562,2201.452877225401
7958.0,29.284210205078125,-94.99999237060547,1394.2648031208496
7959.0,29.284210205078125,-94.98981475830078,982.69964940172
7960.0,29.284210205078125,-94.97964477539062,982.6950283620157
7961.0,29.284210205078125,-94.96946716308594,982.6904275884428
7962.0,29.284210205078125,-94.87791442871094,988.2418378275404
7963.0,29.284210205078125,-94.86774444580078,1966.1408554472553
7964.0,29.284210205078125,-94.8575668334961,2200.8166838703055
7965.0,29.284210205078125,-94.84739685058594,2788.2489244206904
7966.0,29.284210205078125,-94.83721923828125,2201.2826948104134
7967.0,29.284210205078125,-94.8270492553711,1966.9471061696436
7968.0,29.284210205078125,-94.81687927246094,1394.1515997239574
7969.0,29.284210205078125,-94.80670166015625,982.6200752197482
7970.0,29.29308319091797,-96.50558471679688,98881.66632069358
7971.0,29.29308319091797,-96.49540710449219,98136.76548179657
7972.0,29.29308319091797,-96.48523712158203,97396.84562377671
7973.0,29.29308319091797,-96.47505950927734,96660.8980124987
7974.0,29.29308319091797,-96.46488952636719,95930.12981779384
7975.0,29.29308319091797,-96.45471954345703,95204.09390346552
7976.0,29.29308319091797,-96.44454193115234,94482.35990733231
7977.0,29.29308319091797,-96.43437194824219,93766.12139449886
7978.0,29.29308319091797,-96.4241943359375,93054.4180133075
7979.0,29.29308319091797,-96.41402435302734,92348.43364233509
7980.0,29.29308319091797,-96.40385437011719,91647.75237382557
7981.0,29.29308319091797,-96.3936767578125,90951.97699126221
7982.0,29.29308319091797,-96.38350677490234,90262.2758084483
7983.0,29.29308319091797,-96.37333679199219,89578.25313640933
7984.0,29.29308319091797,-96.3631591796875,88899.53320057134
7985.0,29.29308319091797,-96.35298919677734,88187.60148666298
7986.0,29.29308319091797,-96.34281158447266,87464.70044251325
7987.0,29.29308319091797,-96.3326416015625,86747.66985597824
7988.0,29.29308319091797,-96.32247161865234,86036.09874971068
7989.0,29.29308319091797,-96.31229400634766,85329.59594065037
7990.0,29.29308319091797,-96.3021240234375,84629.3604943698
7991.0,29.29308319091797,-96.29194641113281,83934.48529069075
7992.0,29.29308319091797,-96.28177642822266,83246.15903265083
7993.0,29.29308319091797,-96.2716064453125,82564.0090206436
7994.0,29.29308319091797,-96.26142883300781,81887.68473641756
7995.0,29.29308319091797,-96.25125885009766,81218.35798946938
7996.0,29.29308319091797,-96.2410888671875,80555.68082972484
7997.0,29.29308319091797,-96.23091125488281,79899.32899417372
7998.0,29.29308319091797,-96.22074127197266,79250.45552060631
7999.0,29.29308319091797,-96.21056365966797,78608.25978010015
8000.0,29.29308319091797,-96.20039367675781,77973.88108580456
8001.0,29.29308319091797,-96.19022369384766,77347.01545294818
8002.0,29.29308319091797,-96.18004608154297,76727.38516786914
8003.0,29.29308319091797,-96.16987609863281,76116.10685802336
8004.0,29.29308319091797,-96.15969848632812,75512.4548605393
8005.0,29.29308319091797,-96.14952850341797,74917.52908425176
8006.0,29.29308319091797,-96.13935852050781,74331.07224456524
8007.0,29.29308319091797,-96.12918090820312,73752.8559162359
8008.0,29.29308319091797,-96.11901092529297,73183.9521734209
8009.0,29.29308319091797,-96.10884094238281,72624.13257064222
8010.0,29.29308319091797,-96.09866333007812,72073.19902145858
8011.0,29.29308319091797,-96.08849334716797,71532.19195393757
8012.0,29.29308319091797,-96.07831573486328,71000.51708389421
8013.0,29.29308319091797,-96.06814575195312,70479.19131815927
8014.0,29.29308319091797,-96.05797576904297,69964.396797194
8015.0,29.29308319091797,-96.04779815673828,69237.18282796262
8016.0,29.29308319091797,-96.03762817382812,68517.14487775588
8017.0,29.29308319091797,-96.02745056152344,67803.41380767945
8018.0,29.29308319091797,-96.01728057861328,67097.27758003603
8019.0,29.29308319091797,-96.00711059570312,66398.42339933835
8020.0,29.29308319091797,-95.99693298339844,65706.56753265088
8021.0,29.29308319091797,-95.98676300048828,65022.9867360754
8022.0,29.29308319091797,-95.97659301757812,64347.40629889119
8023.0,29.29308319091797,-95.96641540527344,63679.58305411112
8024.0,29.29308319091797,-95.95624542236328,63020.78028533609
8025.0,29.29308319091797,-95.9460678100586,62370.27951602838
8026.0,29.29308319091797,-95.93589782714844,61729.3334004276
8027.0,29.29308319091797,-95.92572784423828,61097.735878559106
8028.0,29.29308319091797,-95.9155502319336,60475.31661650481
8029.0,29.29308319091797,-95.90538024902344,59863.30911755054
8030.0,29.29308319091797,-95.89520263671875,59261.10329385017
8031.0,29.29308319091797,-95.8850326538086,58669.91721297424
8032.0,29.29308319091797,-95.87486267089844,58089.617753267514
8033.0,29.29308319091797,-95.86468505859375,57520.11142144863
8034.0,29.29308319091797,-95.8545150756836,56962.58805184604
8035.0,29.29308319091797,-95.84434509277344,56416.95858847412
8036.0,29.29308319091797,-95.83416748046875,55883.175594832166
8037.0,29.29308319091797,-95.8239974975586,55362.39303320898
8038.0,29.29308319091797,-95.8138198852539,54854.188494273265
8039.0,29.29308319091797,-95.80364990234375,54359.686810128864
8040.0,29.29308319091797,-95.7934799194336,53878.86841350571
8041.0,29.29308319091797,-95.7833023071289,53411.75767028312
8042.0,29.29308319091797,-95.77313232421875,52959.426312519
8043.0,29.29308319091797,-95.76295471191406,52521.568569801646
8044.0,29.29308319091797,-95.7527847290039,52099.21353435194
8045.0,29.29308319091797,-95.74261474609375,51692.39881602423
8046.0,29.29308319091797,-95.73243713378906,51301.206545642286
8047.0,29.29308319091797,-95.7222671508789,50926.589423088306
8048.0,29.29308319091797,-95.71209716796875,50568.60952542911
8049.0,29.29308319091797,-95.70191955566406,50227.37285995007
8050.0,29.29308319091797,-95.6917495727539,49903.739180914214
8051.0,29.29308319091797,-95.68157196044922,49597.56253772314
8052.0,29.29308319091797,-95.67140197753906,49309.63087796717
8053.0,29.29308319091797,-95.6612319946289,49040.02483385226
8054.0,29.29308319091797,-95.65105438232422,48788.86660594614
8055.0,29.29308319091797,-95.64088439941406,47922.30540024591
8056.0,29.29308319091797,-95.63070678710938,47003.818933320355
8057.0,29.29308319091797,-95.62053680419922,46088.9871671132
8058.0,29.29308319091797,-95.61036682128906,45177.300220379715
8059.0,29.29308319091797,-95.60018920898438,44268.2718357502
8060.0,29.29308319091797,-95.59001922607422,43363.474384787274
8061.0,29.29308319091797,-95.57984924316406,42462.45153788296
8062.0,29.29308319091797,-95.56967163085938,41564.776969540486
8063.0,29.29308319091797,-95.55950164794922,40672.06218636337
8064.0,29.29308319091797,-95.54932403564453,39783.25626353198
8065.0,29.29308319091797,-95.53915405273438,38900.00472013575
8066.0,29.29308319091797,-95.52898406982422,38021.97958309584
8067.0,29.29308319091797,-95.51880645751953,37148.898655421224
8068.0,29.29308319091797,-95.50863647460938,36282.47437628749
8069.0,29.29308319091797,-95.49845886230469,35421.84727025715
8070.0,29.29308319091797,-95.48828887939453,34568.788042189415
8071.0,29.29308319091797,-95.47811889648438,33723.17370941891
8072.0,29.29308319091797,-95.46794128417969,32884.95285723942
8073.0,29.29308319091797,-95.45777130126953,32056.010608545228
8074.0,29.29308319091797,-95.44760131835938,31236.403401619187
8075.0,29.29308319091797,-95.43742370605469,30426.281741829178
8076.0,29.29308319091797,-95.42725372314453,29614.786656585977
8077.0,29.29308319091797,-95.41707611083984,28725.354906555687
8078.0,29.29308319091797,-95.40690612792969,27843.356629466285
8079.0,29.29308319091797,-95.39673614501953,26968.785742465046
8080.0,29.29308319091797,-95.38655853271484,26089.652078224233
8081.0,29.29308319091797,-95.37638854980469,25193.2407582882
8082.0,29.29308319091797,-95.3662109375,24303.34342165307
8083.0,29.29308319091797,-95.35604095458984,23422.111643528853
8084.0,29.29308319091797,-95.34587097167969,22549.81222046738
8085.0,29.29308319091797,-95.335693359375,21686.879399708865
8086.0,29.29308319091797,-95.32552337646484,20835.849700201026
8087.0,29.29308319091797,-95.31535339355469,19997.508164311745
8088.0,29.29308319091797,-95.30517578125,19172.906042671755
8089.0,29.29308319091797,-95.29500579833984,18365.211838515537
8090.0,29.29308319091797,-95.28482818603516,17575.461563126737
8091.0,29.29308319091797,-95.274658203125,16807.450092339586
8092.0,29.29308319091797,-95.26448822021484,16063.609527306271
8093.0,29.29308319091797,-95.25431060791016,15346.92780231799
8094.0,29.29308319091797,-95.244140625,14662.538072940033
8095.0,29.29308319091797,-95.23396301269531,14014.071276488445
8096.0,29.29308319091797,-95.22379302978516,13407.77961962966
8097.0,29.29308319091797,-95.213623046875,12849.062215974398
8098.0,29.29308319091797,-95.20344543457031,12344.022633439426
8099.0,29.29308319091797,-95.19327545166016,11900.29764144091
8100.0,29.29308319091797,-95.18310546875,11524.524515182246
8101.0,29.29308319091797,-95.17292785644531,11223.333090595934
8102.0,29.29308319091797,-95.16275787353516,11003.31525892968
8103.0,29.29308319091797,-95.15258026123047,10869.062558095777
8104.0,29.29308319091797,-95.14241027832031,10823.968803374572
8105.0,29.29308319091797,-95.13224029541016,10823.913952233583
8106.0,29.29308319091797,-95.12206268310547,10823.859321577298
8107.0,29.29308319091797,-95.11189270019531,10488.29296961261
8108.0,29.29308319091797,-95.10171508789062,9763.756997751318
8109.0,29.29308319091797,-95.09154510498047,9089.76887639756
8110.0,29.29308319091797,-95.08137512207031,8368.943881618567
