#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 02 19 21 00 115  5.3  6.2 99.00 99.00 99.00 999 1012.0  19.0  18.3  18.2 99.0 99.00
2017 02 19 21 30 114  5.4  6.4 99.00 99.00 99.00 999 1011.7  19.1  18.4  18.2 99.0 99.00
2017 02 19 22 00 108  5.5  6.4 99.00 99.00 99.00 999 1011.1  19.0  18.4  18.2 99.0 99.00
2017 02 19 22 30 111  5.9  6.8 99.00 99.00 99.00 999 1011.3  18.9  18.4  18.1 99.0 99.00
2017 02 19 23 00 109  6.1  6.9 99.00 99.00 99.00 999 1010.9  18.8  18.4  18.2 99.0 99.00
2017 02 19 23 30 112  6.2  7.2 99.00 99.00 99.00 999 1011.1  18.5  18.5  18.0 99.0 99.00
2017 02 20 00 30 121  7.9  9.4 99.00 99.00 99.00 999 1010.7  18.8  18.3  18.3 99.0 99.00
2017 02 20 01 00 127  8.1  9.4 99.00 99.00 99.00 999 1010.6  19.0  18.3  18.4 99.0 99.00
2017 02 20 01 30 127  8.0  9.3 99.00 99.00 99.00 999 1011.1  19.1  18.3  18.4 99.0 99.00
2017 02 20 02 00 129  8.0  9.5 99.00 99.00 99.00 999 1011.4  19.0  18.2  18.4 99.0 99.00
2017 02 20 02 30 137  7.7  9.1 99.00 99.00 99.00 999 1011.8  19.0  18.2  18.5 99.0 99.00
2017 02 20 03 00 142  6.8  8.1 99.00 99.00 99.00 999 1011.7  18.9  18.2  18.3 99.0 99.00
2017 02 20 03 30 138  8.7 10.3 99.00 99.00 99.00 999 1010.6  19.0  18.1  18.4 99.0 99.00
2017 02 20 04 00 138  8.6 10.4 99.00 99.00 99.00 999 1010.7  19.1  18.1  18.4 99.0 99.00
2017 02 20 04 30 139  8.6  9.7 99.00 99.00 99.00 999 1011.1  19.2  18.2  18.5 99.0 99.00
2017 02 20 05 00 138  8.6 11.1 99.00 99.00 99.00 999 1011.5  19.2  18.2  18.5 99.0 99.00
2017 02 20 05 30 137  7.9  9.3 99.00 99.00 99.00 999 1011.7  19.2  18.1  18.5 99.0 99.00
2017 02 20 06 00 139  8.2  9.7 99.00 99.00 99.00 999 1011.6  19.1  18.1  18.4 99.0 99.00
2017 02 20 06 30 140  8.1  9.1 99.00 99.00 99.00 999 1011.5  19.1  18.1  18.4 99.0 99.00
2017 02 20 07 00 141  7.7  9.0 99.00 99.00 99.00 999 1011.7  18.9  18.1  18.3 99.0 99.00
2017 02 20 07 30 137  8.1  9.3 99.00 99.00 99.00 999 1011.2  18.9  18.1  18.3 99.0 99.00
2017 02 20 08 00 138  8.1  9.0 99.00 99.00 99.00 999 1010.8  18.9  18.1  18.3 99.0 99.00
2017 02 20 08 30 145  7.0  8.8 99.00 99.00 99.00 999 1011.5  18.9  18.1  18.2 99.0 99.00
2017 02 20 09 00 152  5.9  7.4 99.00 99.00 99.00 999 1012.1  18.9  18.1  18.2 99.0 99.00
2017 02 20 09 30 159  3.9  4.9 99.00 99.00 99.00 999 1012.2  18.6  18.1  18.0 99.0 99.00
2017 02 20 10 00 139  4.9  6.4 99.00 99.00 99.00 999 1011.7  18.8  18.1  18.2 99.0 99.00
2017 02 20 10 30 123  4.8  5.6 99.00 99.00 99.00 999 1011.0  18.1  18.0  17.6 99.0 99.00
2017 02 20 11 00 123  5.2  6.1 99.00 99.00 99.00 999 1010.9  18.2  18.0  17.8 99.0 99.00
2017 02 20 11 30 127  4.7  5.5 99.00 99.00 99.00 999 1011.8  18.1  18.0  17.7 99.0 99.00
2017 02 20 12 00 154  2.4  3.1 99.00 99.00 99.00 999 1013.2  18.2  18.1  17.8 99.0 99.00
2017 02 20 12 30 135  1.8  2.7 99.00 99.00 99.00 999 1013.3  18.0  18.1  17.6 99.0 99.00
2017 02 20 13 00 124  2.7  3.4 99.00 99.00 99.00 999 1013.3  17.8  18.1  17.4 99.0 99.00
2017 02 20 13 30 108  1.7  2.2 99.00 99.00 99.00 999 1013.9  17.7  18.0  17.3 99.0 99.00
2017 02 20 14 00 287  2.6  3.3 99.00 99.00 99.00 999 1015.1  17.5  18.0  17.1 99.0 99.00
2017 02 20 14 30 304  9.6 12.8 99.00 99.00 99.00 999 1014.5  16.8  18.0  16.1 99.0 99.00
2017 02 20 15 00 328  9.6 11.7 99.00 99.00 99.00 999 1015.3  15.9  18.0  14.8 99.0 99.00
2017 02 20 15 30 333  9.4 11.7 99.00 99.00 99.00 999 1016.2  15.7  18.0  14.8 99.0 99.00
2017 02 20 16 00 343  7.9 10.2 99.00 99.00 99.00 999 1016.5  15.9  17.9  14.9 99.0 99.00
2017 02 20 16 30 344  7.5  9.6 99.00 99.00 99.00 999 1016.4  15.9  17.9  14.7 99.0 99.00
2017 02 20 17 00 360  7.4  9.0 99.00 99.00 99.00 999 1015.8  16.0  17.8  14.7 99.0 99.00
2017 02 20 17 30 357  5.9  7.7 99.00 99.00 99.00 999 1016.4  16.1  17.8  14.9 99.0 99.00
2017 02 20 18 00   8  6.3  7.9 99.00 99.00 99.00 999 1015.7  16.2  17.9  15.2 99.0 99.00
2017 02 20 18 30   6  6.2  8.0 99.00 99.00 99.00 999 1016.2  16.2  17.9  15.0 99.0 99.00
2017 02 20 19 00  23  6.2  7.2 99.00 99.00 99.00 999 1015.1  16.2  17.9  15.1 99.0 99.00
2017 02 20 19 30  52  6.3  7.2 99.00 99.00 99.00 999 1014.1  16.3  17.9  14.7 99.0 99.00
2017 02 20 20 00  54  6.1  7.4 99.00 99.00 99.00 999 1013.8  16.3  18.0  14.5 99.0 99.00
2017 02 20 20 30  60  6.7  7.9 99.00 99.00 99.00 999 1013.6  16.5  18.0  14.7 99.0 99.00
2017 02 20 21 00  63  7.2  8.4 99.00 99.00 99.00 999 1013.5  16.3  18.0  14.6 99.0 99.00
2017 02 20 21 30  55  7.5  8.8 99.00 99.00 99.00 999 1013.6  16.2  18.0  14.5 99.0 99.00
2017 02 20 22 00  60  7.0  8.6 99.00 99.00 99.00 999 1013.3  16.2  18.0  14.4 99.0 99.00
2017 02 20 22 30  80  5.9  7.0 99.00 99.00 99.00 999 1013.0  16.4  18.1  14.5 99.0 99.00
2017 02 20 23 00  53  6.1  7.6 99.00 99.00 99.00 999 1012.8  16.5  18.1  14.3 99.0 99.00
2017 02 20 23 30  61  5.8  7.2 99.00 99.00 99.00 999 1013.6  16.7  18.0  14.4 99.0 99.00
2017 02 21 00 30  65  4.2  5.7 99.00 99.00 99.00 999 1014.8  16.4  18.0  14.3 99.0 99.00
2017 02 21 01 00  84  2.8  4.9 99.00 99.00 99.00 999 1015.8  16.3  18.0  14.0 99.0 99.00
2017 02 21 01 30 332  1.9  3.5 99.00 99.00 99.00 999 1015.5  16.3  18.0  14.3 99.0 99.00
2017 02 21 02 00  22  1.2  1.8 99.00 99.00 99.00 999 1016.2  16.3  18.1  14.1 99.0 99.00
2017 02 21 02 30 353  0.8  1.6 99.00 99.00 99.00 999 1016.8  16.3  18.1  14.0 99.0 99.00
2017 02 21 03 00 272  0.7  1.2 99.00 99.00 99.00 999 1016.8  16.3  18.1  14.4 99.0 99.00
2017 02 21 03 30 258  1.2  1.5 99.00 99.00 99.00 999 1016.5  16.3  18.1  14.4 99.0 99.00
2017 02 21 04 00 210  1.5  2.0 99.00 99.00 99.00 999 1016.6  16.4  18.1  14.2 99.0 99.00
2017 02 21 04 30 194  1.5  1.9 99.00 99.00 99.00 999 1016.5  16.3  18.1  14.1 99.0 99.00
2017 02 21 05 00 164  2.3  2.8 99.00 99.00 99.00 999 1016.4  16.2  18.1  14.3 99.0 99.00
2017 02 21 05 30 180  3.0  3.5 99.00 99.00 99.00 999 1015.9  16.2  18.1  14.3 99.0 99.00
2017 02 21 06 00 165  3.4  4.4 99.00 99.00 99.00 999 1015.9  16.2  18.1  14.7 99.0 99.00
2017 02 21 06 30 160  4.2  4.9 99.00 99.00 99.00 999 1015.5  16.5  18.1  14.2 99.0 99.00
2017 02 21 07 00 170  3.9  4.7 99.00 99.00 99.00 999 1015.5  16.6  18.1  14.2 99.0 99.00
2017 02 21 07 30 183  3.9  4.8 99.00 99.00 99.00 999 1015.2  16.7  18.1  14.4 99.0 99.00
2017 02 21 08 00 180  4.2  5.0 99.00 99.00 99.00 999 1014.8  16.7  18.1  14.2 99.0 99.00
2017 02 21 08 30 181  4.5  5.3 99.00 99.00 99.00 999 1014.5  16.7  18.0  14.6 99.0 99.00
2017 02 21 09 00 177  4.3  5.2 99.00 99.00 99.00 999 1014.3  16.8  18.0  14.8 99.0 99.00
2017 02 21 09 30 170  4.7  5.5 99.00 99.00 99.00 999 1013.7  16.8  18.0  14.7 99.0 99.00
2017 02 21 10 00 160  3.9  5.0 99.00 99.00 99.00 999 1013.7  16.8  17.9  15.0 99.0 99.00
2017 02 21 10 30 226  2.5  3.2 99.00 99.00 99.00 999 1014.2  16.9  17.9  14.4 99.0 99.00
2017 02 21 11 00 198  3.7  4.5 99.00 99.00 99.00 999 1014.0  17.1  17.9  14.4 99.0 99.00
2017 02 21 11 30 194  3.2  3.8 99.00 99.00 99.00 999 1014.0  17.1  17.9  14.8 99.0 99.00
2017 02 21 12 00 194  3.7  4.6 99.00 99.00 99.00 999 1013.6  17.0  17.9  15.2 99.0 99.00
2017 02 21 12 30 183  4.9  6.4 99.00 99.00 99.00 999 1013.3  17.1  18.0  15.4 99.0 99.00
2017 02 21 13 00 202  4.7  6.8 99.00 99.00 99.00 999 1013.1  17.3  18.0  15.7 99.0 99.00
2017 02 21 13 30 237  5.1  6.2 99.00 99.00 99.00 999 1013.1  17.4  18.0  15.6 99.0 99.00
2017 02 21 14 00 243  5.3  6.8 99.00 99.00 99.00 999 1013.2  17.7  18.0  15.5 99.0 99.00
2017 02 21 14 30 268  6.6  8.4 99.00 99.00 99.00 999 1013.2  17.5  18.0  15.1 99.0 99.00
2017 02 21 15 00 282  7.2  8.5 99.00 99.00 99.00 999 1013.4  16.9  18.0  14.0 99.0 99.00
2017 02 21 15 30 292  5.9  7.2 99.00 99.00 99.00 999 1013.5  16.4  18.1  14.2 99.0 99.00
2017 02 21 16 00 304  5.2  6.1 99.00 99.00 99.00 999 1013.4  16.4  18.2  14.0 99.0 99.00
2017 02 21 16 30 295  5.2  6.3 99.00 99.00 99.00 999 1013.5  16.5  18.2  13.9 99.0 99.00
2017 02 21 17 00 306  5.9  7.1 99.00 99.00 99.00 999 1013.5  16.8  18.2  14.2 99.0 99.00
2017 02 21 17 30 294  5.6  6.5 99.00 99.00 99.00 999 1013.5  17.0  18.2  14.2 99.0 99.00
2017 02 21 18 00 297  5.5  6.7 99.00 99.00 99.00 999 1012.9  17.5  18.3  14.3 99.0 99.00
2017 02 21 18 30 293  5.6  6.7 99.00 99.00 99.00 999 1012.6  17.8  18.3  14.6 99.0 99.00
2017 02 21 19 00 303  4.7  5.8 99.00 99.00 99.00 999 1012.3  17.9  18.3  14.3 99.0 99.00
2017 02 21 19 30 305  4.8  5.8 99.00 99.00 99.00 999 1011.9  18.3  18.3  14.8 99.0 99.00
2017 02 21 20 00 314  4.9  6.3 99.00 99.00 99.00 999 1011.7  18.7  18.4  14.5 99.0 99.00
2017 02 21 20 30  19  2.9  4.2 99.00 99.00 99.00 999 1011.8  18.9  18.4  14.8 99.0 99.00
2017 02 21 21 00  45  2.9  3.6 99.00 99.00 99.00 999 1011.9  18.2  18.5  14.6 99.0 99.00
2017 02 21 21 30  66  2.2  3.0 99.00 99.00 99.00 999 1012.0  18.4  18.6  14.6 99.0 99.00
2017 02 21 22 00  29  1.3  2.1 99.00 99.00 99.00 999 1011.9  19.3  18.5  14.4 99.0 99.00
2017 02 21 22 30   2  0.5  1.2 99.00 99.00 99.00 999 1011.9  19.5  18.5  14.5 99.0 99.00
2017 02 21 23 00 271  1.0  2.8 99.00 99.00 99.00 999 1012.1  19.4  18.4  15.5 99.0 99.00
2017 02 21 23 30 303  4.4  5.3 99.00 99.00 99.00 999 1012.3  19.7  18.5  14.7 99.0 99.00
2017 02 22 00 00 309  4.9  5.8 99.00 99.00 99.00 999 1012.5  19.8  18.4  14.0 99.0 99.00
2017 02 22 00 30 302  5.3  6.3 99.00 99.00 99.00 999 1012.6  19.4  18.5  13.2 99.0 99.00
2017 02 22 01 00 301  4.6  5.3 99.00 99.00 99.00 999 1012.6  19.3  18.5  13.5 99.0 99.00
2017 02 22 01 30 306  4.6  5.6 99.00 99.00 99.00 999 1012.8  19.1  18.5  12.9 99.0 99.00
2017 02 22 02 00 315  5.3  6.3 99.00 99.00 99.00 999 1012.9  19.1  18.5  12.5 99.0 99.00
2017 02 22 02 30 313  4.8  5.5 99.00 99.00 99.00 999 1013.0  19.0  18.5  12.6 99.0 99.00
2017 02 22 03 00 308  4.5  5.3 99.00 99.00 99.00 999 1013.2  18.7  18.4  12.9 99.0 99.00
2017 02 22 03 30 301  4.2  5.3 99.00 99.00 99.00 999 1013.5  18.3  18.4  13.2 99.0 99.00
2017 02 22 04 00 303  3.1  3.6 99.00 99.00 99.00 999 1013.5  18.2  18.4  13.7 99.0 99.00
2017 02 22 04 30 298  3.4  3.9 99.00 99.00 99.00 999 1013.4  18.1  18.4  13.9 99.0 99.00
2017 02 22 05 00 305  3.3  3.9 99.00 99.00 99.00 999 1013.2  17.9  18.4  13.4 99.0 99.00
2017 02 22 05 30 295  3.5  4.3 99.00 99.00 99.00 999 1013.2  17.7  18.3  13.7 99.0 99.00
2017 02 22 06 00 307  3.5  4.4 99.00 99.00 99.00 999 1013.1  17.7  18.4  12.8 99.0 99.00
2017 02 22 06 30 319  3.8  4.5 99.00 99.00 99.00 999 1012.7  17.8  18.3  13.0 99.0 99.00
2017 02 22 07 00 311  3.7  4.5 99.00 99.00 99.00 999 1012.5  17.6  18.3  13.1 99.0 99.00
2017 02 22 07 30 317  3.4  4.0 99.00 99.00 99.00 999 1012.5  17.5  18.2  12.8 99.0 99.00
2017 02 22 08 00 324  3.4  4.0 99.00 99.00 99.00 999 1012.3  17.4  18.2  13.1 99.0 99.00
2017 02 22 08 30 311  3.2  4.3 99.00 99.00 99.00 999 1012.1  17.3  18.2  12.9 99.0 99.00
2017 02 22 09 00 270  0.0  0.0 99.00 99.00 99.00 999 1012.1  17.4  18.2  11.9 99.0 99.00
2017 02 22 09 30 310  4.4  5.1 99.00 99.00 99.00 999 1012.4  16.9  18.1  11.8 99.0 99.00
2017 02 22 10 00 311  4.8  5.6 99.00 99.00 99.00 999 1012.3  16.9  18.1  12.0 99.0 99.00
2017 02 22 10 30 309  5.1  6.0 99.00 99.00 99.00 999 1012.3  16.7  18.1  12.2 99.0 99.00
2017 02 22 11 00 308  4.5  5.4 99.00 99.00 99.00 999 1012.5  16.6  18.1  11.8 99.0 99.00
2017 02 22 11 30 309  4.1  5.0 99.00 99.00 99.00 999 1012.7  16.5  18.1  12.3 99.0 99.00
2017 02 22 12 00 321  4.1  5.0 99.00 99.00 99.00 999 1012.7  16.5  18.0  12.1 99.0 99.00
2017 02 22 12 30 313  3.3  4.5 99.00 99.00 99.00 999 1012.9  16.4  18.0  11.4 99.0 99.00
2017 02 22 13 00 293  4.1  4.9 99.00 99.00 99.00 999 1013.0  16.1  18.0  12.4 99.0 99.00
2017 02 22 13 30 297  4.4  5.4 99.00 99.00 99.00 999 1013.0  16.1  18.0  11.4 99.0 99.00
2017 02 22 14 00 315  4.1  5.1 99.00 99.00 99.00 999 1013.0  16.6  17.9  11.9 99.0 99.00
2017 02 22 14 30 324  4.0  4.8 99.00 99.00 99.00 999 1013.2  16.7  18.0  12.1 99.0 99.00
2017 02 22 15 00 323  3.8  4.9 99.00 99.00 99.00 999 1013.3  16.9  18.0  12.0 99.0 99.00
2017 02 22 15 30 316  3.6  4.6 99.00 99.00 99.00 999 1013.3  17.2  18.0  12.3 99.0 99.00
2017 02 22 16 00 311  3.0  3.6 99.00 99.00 99.00 999 1013.4  17.2  18.0  13.3 99.0 99.00
2017 02 22 16 30 307  3.4  4.0 99.00 99.00 99.00 999 1013.4  17.1  18.0  13.0 99.0 99.00
2017 02 22 17 00 311  1.7  2.2 99.00 99.00 99.00 999 1013.4  17.4  18.0  13.4 99.0 99.00
2017 02 22 17 30 279  0.9  1.3 99.00 99.00 99.00 999 1013.1  17.9  18.1  13.3 99.0 99.00
2017 02 22 18 00 218  1.5  2.0 99.00 99.00 99.00 999 1012.6  18.2  18.1  13.5 99.0 99.00
2017 02 22 18 30 204  1.2  1.5 99.00 99.00 99.00 999 1012.1  18.5  18.2  13.5 99.0 99.00
2017 02 22 19 00 202  1.3  1.6 99.00 99.00 99.00 999 1011.8  18.7  18.2  12.7 99.0 99.00
2017 02 22 19 30 192  2.2  2.7 99.00 99.00 99.00 999 1011.3  19.1  18.2  12.9 99.0 99.00
2017 02 22 20 00 192  2.5  2.9 99.00 99.00 99.00 999 1010.8  19.1  18.1  12.5 99.0 99.00
2017 02 22 20 30 195  2.7  3.2 99.00 99.00 99.00 999 1010.6  19.3  18.2  13.0 99.0 99.00
2017 02 22 21 00 204  3.1  3.8 99.00 99.00 99.00 999 1010.4  19.4  18.2  13.2 99.0 99.00
2017 02 22 21 30 209  3.8  4.7 99.00 99.00 99.00 999 1010.0  19.2  18.3  14.2 99.0 99.00
2017 02 22 22 00 205  4.0  4.7 99.00 99.00 99.00 999 1010.0  19.2  18.4  14.2 99.0 99.00
2017 02 22 22 30 208  4.4  5.3 99.00 99.00 99.00 999 1009.8  19.3  18.4  14.6 99.0 99.00
2017 02 22 23 00 194  3.9  4.8 99.00 99.00 99.00 999 1009.7  19.6  18.4  13.5 99.0 99.00
2017 02 22 23 30 190  3.8  4.7 99.00 99.00 99.00 999 1009.6  19.6  18.6  13.6 99.0 99.00
2017 02 23 00 00 173  3.4  4.4 99.00 99.00 99.00 999 1009.8  18.9  18.7  14.0 99.0 99.00
2017 02 23 00 30 178  3.4  4.4 99.00 99.00 99.00 999 1009.9  18.3  18.5  13.9 99.0 99.00
2017 02 23 01 00 172  3.5  4.2 99.00 99.00 99.00 999 1010.0  18.2  18.6  14.1 99.0 99.00
2017 02 23 01 30 171  3.7  4.4 99.00 99.00 99.00 999 1010.4  18.2  18.6  14.5 99.0 99.00
2017 02 23 02 00 176  3.8  4.7 99.00 99.00 99.00 999 1010.4  18.0  18.6  14.9 99.0 99.00
2017 02 23 02 30 176  4.0  4.9 99.00 99.00 99.00 999 1010.4  17.9  18.6  15.1 99.0 99.00
2017 02 23 03 00 174  4.0  4.7 99.00 99.00 99.00 999 1010.4  17.9  18.6  15.1 99.0 99.00
2017 02 23 03 30 162  4.0  4.9 99.00 99.00 99.00 999 1010.2  18.0  18.6  15.1 99.0 99.00
2017 02 23 04 00 160  4.4  5.2 99.00 99.00 99.00 999 1010.0  17.9  18.6  15.5 99.0 99.00
2017 02 23 04 30 156  4.7  5.7 99.00 99.00 99.00 999 1009.8  17.9  18.6  15.1 99.0 99.00
2017 02 23 05 00 152  4.7  5.8 99.00 99.00 99.00 999 1009.5  18.0  18.8  14.8 99.0 99.00
2017 02 23 05 30 153  4.4  5.2 99.00 99.00 99.00 999 1009.2  17.9  18.9  15.0 99.0 99.00
2017 02 23 06 00 152  4.2  5.2 99.00 99.00 99.00 999 1009.0  18.0  18.9  14.9 99.0 99.00
2017 02 23 06 30 156  4.3  5.2 99.00 99.00 99.00 999 1008.6  18.1  18.9  14.4 99.0 99.00
2017 02 23 07 00 156  4.2  5.3 99.00 99.00 99.00 999 1008.3  17.9  18.9  15.0 99.0 99.00
2017 02 23 07 30 153  4.6  5.4 99.00 99.00 99.00 999 1007.9  17.9  18.9  15.2 99.0 99.00
2017 02 23 08 00 159  4.6  5.4 99.00 99.00 99.00 999 1007.5  17.8  18.8  15.2 99.0 99.00
2017 02 23 08 30 155  4.5  5.3 99.00 99.00 99.00 999 1007.2  17.8  18.8  15.2 99.0 99.00
2017 02 23 09 00 166  4.1  4.8 99.00 99.00 99.00 999 1007.3  17.8  18.8  15.4 99.0 99.00
2017 02 23 09 30 165  4.0  4.7 99.00 99.00 99.00 999 1007.3  17.7  18.7  15.6 99.0 99.00
2017 02 23 10 00 160  4.1  5.0 99.00 99.00 99.00 999 1007.4  17.7  18.7  15.7 99.0 99.00
2017 02 23 10 30 174  3.8  4.5 99.00 99.00 99.00 999 1007.5  17.7  18.7  15.8 99.0 99.00
2017 02 23 11 00 185  3.2  3.9 99.00 99.00 99.00 999 1007.8  17.6  18.7  16.0 99.0 99.00
2017 02 23 11 30 180  2.6  3.4 99.00 99.00 99.00 999 1007.9  17.5  18.6  16.2 99.0 99.00
2017 02 23 12 00 175  2.3  2.8 99.00 99.00 99.00 999 1008.1  17.4  18.6  16.3 99.0 99.00
2017 02 23 12 30 165  2.3  2.8 99.00 99.00 99.00 999 1008.2  17.4  18.6  16.4 99.0 99.00
2017 02 23 13 00 163  2.3  2.8 99.00 99.00 99.00 999 1008.7  17.5  18.6  16.4 99.0 99.00
2017 02 23 13 30 165  2.2  2.5 99.00 99.00 99.00 999 1008.9  18.4  18.6  16.6 99.0 99.00
2017 02 23 14 00 163  2.7  3.3 99.00 99.00 99.00 999 1009.1  18.7  18.6  16.8 99.0 99.00
2017 02 23 14 30 159  2.6  3.1 99.00 99.00 99.00 999 1009.3  18.9  18.6  16.8 99.0 99.00
2017 02 23 15 00 153  2.6  3.1 99.00 99.00 99.00 999 1009.3  18.8  18.7  16.7 99.0 99.00
2017 02 23 15 30 151  2.6  3.2 99.00 99.00 99.00 999 1009.4  18.7  18.6  16.8 99.0 99.00
2017 02 23 16 00 151  3.1  3.7 99.00 99.00 99.00 999 1009.4  18.5  18.6  16.7 99.0 99.00
2017 02 23 16 30 151  3.0  3.5 99.00 99.00 99.00 999 1009.5  18.6  18.7  16.7 99.0 99.00
2017 02 23 17 00 148  3.0  3.5 99.00 99.00 99.00 999 1009.3  18.7  18.7  16.8 99.0 99.00
2017 02 23 17 30 141  3.2  3.7 99.00 99.00 99.00 999 1008.9  18.8  18.8  16.9 99.0 99.00
2017 02 23 18 00 135  3.5  4.0 99.00 99.00 99.00 999 1008.3  18.8  18.9  17.0 99.0 99.00
2017 02 23 18 30 138  4.2  5.1 99.00 99.00 99.00 999 1007.8  18.9  18.9  17.0 99.0 99.00
2017 02 23 19 00 143  4.7  5.5 99.00 99.00 99.00 999 1007.4  19.1  18.8  17.0 99.0 99.00
2017 02 23 19 30 141  4.8  5.8 99.00 99.00 99.00 999 1006.7  19.1  19.1  17.1 99.0 99.00
2017 02 23 20 00 143  5.5  6.5 99.00 99.00 99.00 999 1006.1  19.2  19.0  17.1 99.0 99.00
2017 02 23 20 30 142  5.9  7.0 99.00 99.00 99.00 999 1005.7  19.3  19.0  17.0 99.0 99.00
2017 02 23 21 00 143  5.9  7.0 99.00 99.00 99.00 999 1005.2  19.4  19.0  17.0 99.0 99.00
2017 02 23 21 30 148  5.3  6.3 99.00 99.00 99.00 999 1005.2  19.6  19.0  17.1 99.0 99.00
2017 02 23 22 00 141  4.7  5.6 99.00 99.00 99.00 999 1005.5  19.7  19.1  17.2 99.0 99.00
2017 02 23 22 30 139  4.9  6.0 99.00 99.00 99.00 999 1005.5  19.8  19.1  17.4 99.0 99.00
2017 02 23 23 00 144  5.0  6.2 99.00 99.00 99.00 999 1005.6  19.8  19.1  17.4 99.0 99.00
2017 02 23 23 30 145  5.4  6.5 99.00 99.00 99.00 999 1005.6  19.5  19.1  17.3 99.0 99.00
2017 02 24 00 00 146  5.6  6.7 99.00 99.00 99.00 999 1005.3  19.1  19.1  17.2 99.0 99.00
2017 02 24 00 30 145  6.0  7.2 99.00 99.00 99.00 999 1005.1  18.6  19.0  17.1 99.0 99.00
2017 02 24 01 00 143  6.3  7.4 99.00 99.00 99.00 999 1005.1  18.6  18.9  17.1 99.0 99.00
2017 02 24 01 30 144  6.2  7.1 99.00 99.00 99.00 999 1005.3  18.6  19.0  17.2 99.0 99.00
2017 02 24 02 00 149  5.9  7.3 99.00 99.00 99.00 999 1005.6  18.6  19.0  17.2 99.0 99.00
2017 02 24 02 30 153  6.0  7.2 99.00 99.00 99.00 999 1005.8  18.6  19.0  17.3 99.0 99.00
2017 02 24 03 00 154  6.7  7.9 99.00 99.00 99.00 999 1005.7  18.5  19.0  17.3 99.0 99.00
2017 02 24 03 30 155  6.8  8.1 99.00 99.00 99.00 999 1005.7  18.5  19.0  17.3 99.0 99.00
2017 02 24 04 00 156  6.9  8.6 99.00 99.00 99.00 999 1005.8  18.5  18.9  17.3 99.0 99.00
2017 02 24 04 30 160  6.4  7.5 99.00 99.00 99.00 999 1005.8  18.5  18.9  17.3 99.0 99.00
2017 02 24 05 00 161  6.7  8.2 99.00 99.00 99.00 999 1005.6  18.5  18.8  17.3 99.0 99.00
2017 02 24 05 30 161  7.4  8.7 99.00 99.00 99.00 999 1005.2  18.6  18.8  17.4 99.0 99.00
2017 02 24 06 00 157  8.6 10.2 99.00 99.00 99.00 999 1004.6  18.6  18.7  17.4 99.0 99.00
2017 02 24 06 30 157  8.8 10.7 99.00 99.00 99.00 999 1004.3  18.7  18.7  17.5 99.0 99.00
2017 02 24 07 00 156  8.8 10.3 99.00 99.00 99.00 999 1004.0  18.8  18.8  17.5 99.0 99.00
2017 02 24 07 30 159  8.1 10.0 99.00 99.00 99.00 999 1004.2  18.8  18.8  17.4 99.0 99.00
2017 02 24 08 00 164  7.6  8.9 99.00 99.00 99.00 999 1004.3  18.8  18.8  17.4 99.0 99.00
2017 02 24 08 30 169  6.8  8.3 99.00 99.00 99.00 999 1004.6  18.8  18.8  17.4 99.0 99.00
2017 02 24 09 00 171  6.7  7.9 99.00 99.00 99.00 999 1005.0  18.8  18.8  17.3 99.0 99.00
2017 02 24 09 30 174  6.5  8.0 99.00 99.00 99.00 999 1004.4  18.8  18.8  17.3 99.0 99.00
2017 02 24 10 00 169  6.4  7.7 99.00 99.00 99.00 999 1004.1  18.7  18.8  17.3 99.0 99.00
2017 02 24 10 30 170  6.9  8.1 99.00 99.00 99.00 999 1003.9  18.6  18.7  17.2 99.0 99.00
2017 02 24 11 00 175  6.4  7.5 99.00 99.00 99.00 999 1004.5  18.6  18.7  17.3 99.0 99.00
2017 02 24 11 30 181  4.7  5.7 99.00 99.00 99.00 999 1004.9  18.6  18.7  17.2 99.0 99.00
2017 02 24 12 00 185  4.9  6.0 99.00 99.00 99.00 999 1005.1  18.5  18.7  17.3 99.0 99.00
2017 02 24 12 30 175  5.6  6.7 99.00 99.00 99.00 999 1005.1  18.5  18.7  17.3 99.0 99.00
2017 02 24 13 00 177  5.2  6.7 99.00 99.00 99.00 999 1005.6  18.6  18.7  17.3 99.0 99.00
2017 02 24 13 30 338  0.3  2.4 99.00 99.00 99.00 999 1007.4  18.5  18.7  17.3 99.0 99.00
2017 02 24 14 00 326  1.4  2.7 99.00 99.00 99.00 999 1007.8  19.2  18.7  17.4 99.0 99.00
2017 02 24 14 30 133  1.4  2.5 99.00 99.00 99.00 999 1008.0  20.0  18.7  17.7 99.0 99.00
2017 02 24 15 00  56  1.4  1.9 99.00 99.00 99.00 999 1008.3  19.4  18.7  17.6 99.0 99.00
2017 02 24 15 30  54  0.8  1.4 99.00 99.00 99.00 999 1008.8  19.4  18.8  17.7 99.0 99.00
2017 02 24 16 00  48  0.3  1.3 99.00 99.00 99.00 999 1009.0  19.1  18.7  17.6 99.0 99.00
2017 02 24 16 30  78  1.4  2.3 99.00 99.00 99.00 999 1009.2  19.4  18.8  17.9 99.0 99.00
2017 02 24 17 00  74  0.6  1.3 99.00 99.00 99.00 999 1009.4  19.5  18.8  18.0 99.0 99.00
